precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),weather_code (wmo code),temperature_2m_mean (°C),wind_speed_10m_max (km/h),date,minimum_traffic_index,maximum_traffic_index,average_traffic_index
0.0,0.0,0.0,0.0,1,7.0,19.6,2018-01-01,1,44,11.7942238267148
0.1,0.1,0.0,1.0,51,8.7,20.9,2018-01-02,1,51,17.814035087719297
10.7,10.7,0.0,14.0,63,8.9,9.4,2018-01-03,1,57,25.46341463414634
2.4,2.4,0.0,9.0,55,8.1,14.0,2018-01-04,1,57,23.6411149825784
1.3,1.3,0.0,5.0,53,7.8,16.6,2018-01-05,1,61,26.433566433566437
0.0,0.0,0.0,0.0,3,6.4,12.0,2018-01-06,1,49,21.477351916376303
0.0,0.0,0.0,0.0,1,7.7,16.3,2018-01-07,1,40,14.651567944250871
0.0,0.0,0.0,0.0,3,9.5,10.5,2018-01-08,1,54,21.56445993031359
0.1,0.1,0.0,1.0,51,8.4,17.6,2018-01-09,1,64,25.975524475524477
0.0,0.0,0.0,0.0,3,8.7,21.6,2018-01-10,1,61,25.07317073170732
1.4,1.4,0.0,7.0,51,8.4,16.1,2018-01-11,1,71,29.713286713286717
5.4,5.4,0.0,21.0,53,8.3,19.1,2018-01-12,1,69,27.772727272727273
3.2,3.2,0.0,13.0,55,7.2,35.7,2018-01-13,1,49,24.986062717770036
2.3,2.3,0.0,10.0,51,4.6,36.2,2018-01-14,1,36,14.121951219512196
0.0,0.0,0.0,0.0,3,3.4,14.3,2018-01-15,1,54,20.65853658536585
6.7,6.7,0.0,10.0,61,6.0,19.0,2018-01-16,1,61,27.75261324041812
4.0,4.0,0.0,13.0,53,10.2,28.3,2018-01-17,1,67,28.76306620209059
11.6,11.6,0.0,19.0,61,6.8,33.7,2018-01-18,1,61,31.23344947735192
0.0,0.0,0.0,0.0,3,5.1,23.6,2018-01-19,1,67,27.7972027972028
0.2,0.2,0.0,1.0,51,8.6,32.1,2018-01-20,1,53,25.304195804195803
12.3,12.3,0.0,15.0,63,9.2,36.3,2018-01-21,1,51,20.354166666666664
11.4,11.4,0.0,22.0,61,7.6,33.9,2018-01-22,1,75,33.36713286713287
4.6,4.6,0.0,13.0,55,3.9,37.5,2018-01-23,1,59,28.469964664310957
2.6,1.6,0.7,13.0,73,2.7,35.3,2018-01-24,1,76,31.846153846153847
0.0,0.0,0.0,0.0,3,2.8,32.1,2018-01-25,1,71,29.611888111888113
0.0,0.0,0.0,0.0,3,2.7,23.3,2018-01-26,1,76,30.07773851590106
0.0,0.0,0.0,0.0,3,2.7,13.8,2018-01-27,1,62,25.70175438596491
0.0,0.0,0.0,0.0,3,3.7,11.6,2018-01-28,1,58,21.027972027972027
0.0,0.0,0.0,0.0,3,3.9,16.8,2018-01-29,1,67,25.447552447552447
0.0,0.0,0.0,0.0,1,7.0,19.1,2018-01-30,1,72,29.02097902097902
0.0,0.0,0.0,0.0,2,6.5,12.8,2018-01-31,1,74,30.049295774647888
0.0,0.0,0.0,0.0,2,8.0,28.4,2018-02-01,1,74,30.68771929824561
0.0,0.0,0.0,0.0,3,11.6,32.9,2018-02-02,1,74,28.674825174825173
0.3,0.3,0.0,2.0,51,12.8,41.0,2018-02-03,1,56,24.814035087719297
16.9,16.9,0.0,6.0,63,12.6,43.5,2018-02-04,1,62,21.743859649122808
3.0,3.0,0.0,2.0,61,6.9,18.4,2018-02-05,1,62,23.714788732394368
0.0,0.0,0.0,0.0,3,6.5,17.4,2018-02-06,1,63,25.696864111498257
0.4,0.4,0.0,2.0,51,8.6,15.3,2018-02-07,1,69,26.143356643356643
4.8,4.8,0.0,11.0,61,10.6,23.5,2018-02-08,1,69,30.61754385964912
0.0,0.0,0.0,0.0,2,9.2,15.5,2018-02-09,1,63,27.414035087719295
4.2,4.2,0.0,7.0,61,8.1,29.5,2018-02-10,1,62,25.686411149825783
13.3,13.3,0.0,18.0,63,7.9,29.7,2018-02-11,1,56,20.199300699300696
1.2,1.2,0.0,4.0,51,4.7,17.1,2018-02-12,1,65,23.646853146853143
0.0,0.0,0.0,0.0,3,5.6,11.5,2018-02-13,1,65,25.08041958041958
3.3,3.3,0.0,6.0,55,8.9,31.9,2018-02-14,1,80,31.083623693379792
0.5,0.5,0.0,3.0,51,7.5,27.8,2018-02-15,1,62,26.23776223776224
0.2,0.2,0.0,2.0,51,7.0,29.1,2018-02-16,1,74,31.853146853146853
0.0,0.0,0.0,0.0,3,6.6,19.3,2018-02-17,2,45,23.28421052631579
0.0,0.0,0.0,0.0,3,6.3,17.9,2018-02-18,1,45,16.489510489510486
0.0,0.0,0.0,0.0,3,6.3,29.5,2018-02-19,1,58,23.16083916083916
0.2,0.2,0.0,2.0,51,6.9,28.4,2018-02-20,2,62,28.359154929577464
3.0,3.0,0.0,9.0,53,7.6,26.3,2018-02-21,1,63,25.72027972027972
0.0,0.0,0.0,0.0,3,8.6,23.7,2018-02-22,1,58,25.242957746478876
0.0,0.0,0.0,0.0,3,7.2,25.6,2018-02-23,1,69,29.024475524475523
2.8,2.8,0.0,3.0,61,6.8,24.4,2018-02-24,1,47,22.66315789473684
15.9,15.9,0.0,19.0,63,4.8,28.0,2018-02-25,8,47,21.129370629370626
3.4,3.4,0.0,4.0,61,5.6,40.7,2018-02-26,1,63,25.972125435540068
1.1,1.1,0.0,8.0,51,4.6,23.1,2018-02-27,2,69,31.45804195804196
15.2,15.2,0.0,8.0,63,3.9,30.6,2018-02-28,1,71,28.245421245421245
0.4,0.0,0.28,4.0,71,-0.0,21.3,2018-03-01,4,62,27.729824561403507
0.1,0.1,0.0,1.0,51,7.2,16.6,2018-03-02,1,65,27.659340659340657
12.9,12.9,0.0,11.0,63,11.0,34.8,2018-03-03,6,60,24.299638989169676
34.8,34.8,0.0,18.0,63,9.8,26.3,2018-03-04,4,47,19.472027972027966
0.0,0.0,0.0,0.0,3,7.2,30.7,2018-03-05,1,58,23.850174216027877
8.2,8.2,0.0,11.0,63,11.4,26.4,2018-03-06,4,60,31.07017543859649
5.9,5.9,0.0,9.0,61,14.1,30.4,2018-03-07,1,63,27.781690140845072
25.8,25.8,0.0,18.0,63,10.5,16.9,2018-03-08,1,71,34.098245614035086
0.2,0.2,0.0,2.0,51,8.7,12.9,2018-03-09,2,63,28.540069686411147
0.0,0.0,0.0,0.0,3,8.6,8.5,2018-03-10,1,53,26.49128919860627
0.0,0.0,0.0,0.0,3,9.8,12.0,2018-03-11,1,47,20.526132404181183
0.0,0.0,0.0,0.0,3,11.9,11.8,2018-03-12,1,58,25.477351916376303
3.1,3.1,0.0,8.0,55,12.7,26.6,2018-03-13,1,62,29.493006993006997
0.0,0.0,0.0,0.0,2,11.7,23.8,2018-03-14,1,62,28.235087719298242
1.2,1.2,0.0,1.0,55,10.4,14.3,2018-03-15,1,65,30.121951219512194
0.0,0.0,0.0,0.0,3,11.2,18.0,2018-03-16,1,63,30.153310104529616
0.0,0.0,0.0,0.0,3,14.8,26.1,2018-03-17,1,51,24.02097902097902
0.3,0.3,0.0,2.0,51,16.4,30.7,2018-03-18,1,40,18.467857142857145
4.2,4.2,0.0,12.0,53,9.9,25.5,2018-03-19,4,62,25.540069686411147
0.4,0.4,0.0,2.0,51,12.1,37.7,2018-03-20,1,63,28.6411149825784
0.0,0.0,0.0,0.0,3,12.5,18.9,2018-03-21,1,62,26.765734265734263
0.7,0.7,0.0,7.0,51,7.9,38.2,2018-03-22,1,69,33.94736842105263
2.2,2.2,0.0,6.0,55,9.1,31.9,2018-03-23,1,60,29.05923344947735
2.0,2.0,0.0,7.0,53,6.7,23.4,2018-03-24,1,51,26.586715867158674
7.4,7.4,0.0,8.0,63,7.6,21.1,2018-03-25,1,45,19.797909407665504
0.1,0.1,0.0,1.0,51,13.1,19.2,2018-03-26,1,54,22.104529616724736
3.1,3.1,0.0,6.0,61,12.7,22.7,2018-03-27,2,71,31.835087719298244
0.5,0.5,0.0,4.0,51,9.4,26.8,2018-03-28,2,63,27.50871080139373
6.7,6.7,0.0,16.0,53,7.1,28.2,2018-03-29,6,58,30.79298245614035
0.0,0.0,0.0,0.0,3,8.5,11.5,2018-03-30,1,67,29.619718309859156
0.0,0.0,0.0,0.0,3,12.9,12.7,2018-03-31,1,49,24.332167832167833
0.5,0.5,0.0,2.0,51,15.4,27.0,2018-04-01,1,49,20.97909407665505
10.7,10.7,0.0,9.0,63,11.2,16.7,2018-04-02,2,62,28.53703703703704
0.0,0.0,0.0,0.0,1,10.9,12.1,2018-04-03,2,60,28.37979094076655
0.0,0.0,0.0,0.0,1,11.6,10.8,2018-04-04,1,60,28.625
0.0,0.0,0.0,0.0,3,14.4,9.2,2018-04-05,1,63,28.944444444444443
0.0,0.0,0.0,0.0,3,13.8,26.2,2018-04-06,1,67,30.898954703832754
1.9,1.9,0.0,4.0,55,11.4,27.9,2018-04-07,1,54,27.416666666666664
1.5,1.5,0.0,2.0,55,11.2,32.8,2018-04-08,1,49,22.48780487804878
0.0,0.0,0.0,0.0,3,11.4,15.2,2018-04-09,1,60,26.37979094076655
0.0,0.0,0.0,0.0,3,12.9,8.0,2018-04-10,1,58,28.256944444444443
0.0,0.0,0.0,0.0,3,15.1,10.2,2018-04-11,1,63,28.548951048951047
0.1,0.1,0.0,1.0,51,16.5,20.0,2018-04-12,1,62,28.65156794425087
0.0,0.0,0.0,0.0,0,14.5,21.0,2018-04-13,1,69,31.818181818181817
0.0,0.0,0.0,0.0,3,11.9,25.8,2018-04-14,1,54,28.062717770034844
0.0,0.0,0.0,0.0,3,13.2,27.7,2018-04-15,1,53,24.086805555555557
0.0,0.0,0.0,0.0,3,13.0,27.2,2018-04-16,1,56,25.414634146341463
0.2,0.2,0.0,2.0,51,12.1,20.8,2018-04-17,1,62,27.78776978417266
0.0,0.0,0.0,0.0,3,11.9,21.7,2018-04-18,1,60,27.97909407665505
0.0,0.0,0.0,0.0,3,13.3,19.0,2018-04-19,1,62,28.692307692307686
5.8,5.8,0.0,10.0,63,12.4,27.8,2018-04-20,1,71,36.28819444444445
0.0,0.0,0.0,0.0,1,12.4,19.5,2018-04-21,1,54,28.399305555555557
0.0,0.0,0.0,0.0,0,13.1,15.0,2018-04-22,1,45,23.644599303135887
0.0,0.0,0.0,0.0,0,15.8,9.5,2018-04-23,1,38,17.35763888888889
0.0,0.0,0.0,0.0,2,17.7,8.7,2018-04-24,1,58,24.623529411764704
0.0,0.0,0.0,0.0,3,18.5,12.6,2018-04-25,1,58,26.29513888888889
0.0,0.0,0.0,0.0,1,19.7,18.4,2018-04-26,1,60,28.442508710801395
0.0,0.0,0.0,0.0,3,19.4,21.4,2018-04-27,1,67,30.604166666666664
0.0,0.0,0.0,0.0,3,16.7,29.0,2018-04-28,1,54,28.01736111111111
0.0,0.0,0.0,0.0,3,16.1,26.0,2018-04-29,1,44,20.62676056338028
0.0,0.0,0.0,0.0,3,15.2,18.3,2018-04-30,1,54,23.494661921708182
0.0,0.0,0.0,0.0,3,14.5,18.6,2018-05-01,1,24,12.190972222222221
0.0,0.0,0.0,0.0,3,15.0,18.3,2018-05-02,1,67,27.746527777777775
0.0,0.0,0.0,0.0,3,16.1,25.0,2018-05-03,1,63,29.195121951219512
0.0,0.0,0.0,0.0,3,16.0,24.8,2018-05-04,1,67,31.812056737588648
0.1,0.1,0.0,1.0,51,15.6,23.8,2018-05-05,1,56,27.229965156794425
18.1,18.1,0.0,20.0,63,15.4,15.6,2018-05-06,1,51,23.131944444444443
14.9,14.9,0.0,19.0,63,16.1,12.9,2018-05-07,1,62,30.909407665505224
6.5,6.5,0.0,18.0,55,17.0,19.6,2018-05-08,1,56,25.319444444444443
10.1,10.1,0.0,11.0,63,16.4,15.4,2018-05-09,2,58,30.730769230769234
4.4,4.4,0.0,12.0,61,17.2,10.6,2018-05-10,6,63,31.346153846153847
11.2,11.2,0.0,13.0,63,16.2,22.9,2018-05-11,1,72,32.72569444444444
1.2,1.2,0.0,5.0,51,15.6,28.0,2018-05-12,2,62,32.85664335664336
0.0,0.0,0.0,0.0,0,14.6,11.7,2018-05-13,1,53,27.09756097560976
0.0,0.0,0.0,0.0,2,16.0,9.0,2018-05-14,1,60,27.5
0.0,0.0,0.0,0.0,2,19.8,9.7,2018-05-15,1,63,29.129370629370626
0.0,0.0,0.0,0.0,3,21.8,13.2,2018-05-16,1,54,21.113074204947
0.2,0.2,0.0,1.0,51,22.9,16.6,2018-05-17,1,51,20.944250871080136
0.1,0.1,0.0,1.0,51,22.4,13.0,2018-05-18,1,69,30.744755244755243
0.3,0.3,0.0,2.0,51,21.7,19.1,2018-05-19,1,29,13.513986013986013
1.4,1.4,0.0,4.0,53,19.1,24.6,2018-05-20,1,27,8.184668989547038
0.0,0.0,0.0,0.0,3,18.9,25.5,2018-05-21,1,53,20.65625
0.2,0.2,0.0,2.0,51,18.9,24.0,2018-05-22,1,62,23.447552447552447
0.4,0.4,0.0,3.0,51,19.3,19.0,2018-05-23,1,54,20.822916666666664
0.0,0.0,0.0,0.0,3,19.8,25.9,2018-05-24,1,56,22.111888111888113
4.2,4.2,0.0,7.0,61,19.1,26.5,2018-05-25,1,62,25.125435540069688
3.3,3.3,0.0,7.0,55,20.5,23.4,2018-05-26,1,40,18.115384615384613
5.8,5.8,0.0,7.0,61,19.0,31.1,2018-05-27,1,33,10.927083333333332
0.0,0.0,0.0,0.0,3,19.0,23.7,2018-05-28,1,56,20.972222222222225
4.8,4.8,0.0,10.0,61,18.9,26.1,2018-05-29,1,56,23.65156794425087
0.0,0.0,0.0,0.0,2,19.8,25.5,2018-05-30,1,58,22.586805555555557
0.0,0.0,0.0,0.0,3,19.3,21.7,2018-05-31,1,60,23.48780487804878
0.0,0.0,0.0,0.0,3,19.7,18.4,2018-06-01,1,63,25.229166666666664
0.1,0.1,0.0,1.0,51,19.8,25.4,2018-06-02,1,51,20.25087108013937
0.0,0.0,0.0,0.0,3,18.6,16.1,2018-06-03,1,45,12.320557491289199
0.0,0.0,0.0,0.0,3,19.8,9.8,2018-06-04,1,56,23.583333333333332
1.7,1.7,0.0,4.0,53,21.9,8.7,2018-06-05,1,60,25.164335664335663
0.0,0.0,0.0,0.0,3,23.4,9.0,2018-06-06,1,60,24.784722222222225
0.0,0.0,0.0,0.0,3,23.8,20.0,2018-06-07,1,62,25.82986111111111
0.0,0.0,0.0,0.0,3,22.9,21.0,2018-06-08,1,67,27.710714285714285
0.0,0.0,0.0,0.0,3,23.8,21.7,2018-06-09,1,42,19.775438596491227
0.0,0.0,0.0,0.0,2,22.5,31.8,2018-06-10,1,40,10.340277777777777
0.0,0.0,0.0,0.0,2,22.5,30.1,2018-06-11,1,58,24.024305555555557
0.0,0.0,0.0,0.0,0,21.9,24.4,2018-06-12,1,58,24.606271777003485
0.0,0.0,0.0,0.0,0,21.6,23.4,2018-06-13,1,65,29.1602787456446
0.0,0.0,0.0,0.0,3,22.2,17.3,2018-06-14,1,47,14.89547038327526
0.0,0.0,0.0,0.0,3,24.1,19.1,2018-06-15,1,58,24.95138888888889
10.9,10.9,0.0,5.0,63,24.3,21.0,2018-06-16,1,62,26.29616724738676
3.1,3.1,0.0,10.0,53,21.7,12.1,2018-06-17,1,56,20.43968871595331
5.0,5.0,0.0,15.0,55,21.3,16.3,2018-06-18,1,49,17.56597222222222
0.6,0.6,0.0,5.0,51,22.4,21.7,2018-06-19,1,51,23.492957746478876
1.4,1.4,0.0,6.0,53,23.2,24.1,2018-06-20,1,58,23.905263157894737
0.6,0.6,0.0,2.0,51,23.8,12.5,2018-06-21,1,60,26.122377622377623
0.3,0.3,0.0,2.0,51,22.5,12.2,2018-06-22,1,63,27.51748251748252
4.0,4.0,0.0,7.0,63,21.7,28.5,2018-06-23,1,49,24.19163763066202
0.0,0.0,0.0,0.0,3,20.6,28.0,2018-06-24,1,36,10.608391608391608
0.0,0.0,0.0,0.0,3,21.6,28.6,2018-06-25,1,63,25.10763888888889
7.9,7.9,0.0,4.0,63,22.9,28.0,2018-06-26,1,47,21.6794425087108
6.7,6.7,0.0,7.0,63,22.5,20.9,2018-06-27,1,58,26.20774647887324
11.0,11.0,0.0,5.0,63,22.3,13.1,2018-06-28,1,65,31.098245614035086
2.8,2.8,0.0,3.0,61,22.0,20.9,2018-06-29,2,67,30.394366197183096
0.2,0.2,0.0,1.0,51,23.0,21.7,2018-06-30,1,54,25.594405594405597
0.7,0.7,0.0,6.0,51,23.5,14.3,2018-07-01,1,40,18.77972027972028
0.0,0.0,0.0,0.0,0,23.6,19.7,2018-07-02,1,60,27.027777777777775
0.0,0.0,0.0,0.0,0,25.0,17.6,2018-07-03,1,60,27.33101045296167
0.0,0.0,0.0,0.0,0,25.3,20.9,2018-07-04,1,62,27.870629370629366
0.0,0.0,0.0,0.0,1,24.8,19.7,2018-07-05,1,63,27.871428571428567
1.8,1.8,0.0,4.0,55,23.9,15.4,2018-07-06,1,65,30.11149825783972
0.0,0.0,0.0,0.0,1,24.2,22.2,2018-07-07,1,42,23.020905923344948
0.0,0.0,0.0,0.0,1,24.2,20.1,2018-07-08,1,35,15.6794425087108
0.6,0.6,0.0,4.0,51,24.1,16.5,2018-07-09,1,51,23.677419354838708
0.1,0.1,0.0,1.0,51,25.1,18.1,2018-07-10,1,53,23.372822299651567
0.0,0.0,0.0,0.0,1,24.9,23.5,2018-07-11,1,53,23.465277777777775
0.0,0.0,0.0,0.0,1,25.2,21.9,2018-07-12,1,54,23.81494661921708
0.0,0.0,0.0,0.0,1,25.5,20.0,2018-07-13,1,60,26.399305555555557
2.9,2.9,0.0,10.0,53,24.5,20.2,2018-07-14,1,42,22.072916666666664
0.3,0.3,0.0,3.0,51,24.4,20.3,2018-07-15,1,35,14.737762237762237
0.6,0.6,0.0,3.0,51,24.5,9.4,2018-07-16,1,51,25.072916666666664
0.0,0.0,0.0,0.0,1,26.2,15.1,2018-07-17,1,54,23.418118466898957
2.5,2.5,0.0,6.0,53,24.2,12.6,2018-07-18,1,56,24.730769230769234
2.5,2.5,0.0,4.0,61,24.1,17.5,2018-07-19,1,53,22.41114982578397
2.2,2.2,0.0,8.0,53,24.0,15.1,2018-07-20,1,54,24.277777777777775
1.7,1.7,0.0,7.0,53,25.0,9.7,2018-07-21,1,44,19.871080139372825
2.2,2.2,0.0,2.0,61,25.6,13.2,2018-07-22,1,27,12.6875
0.0,0.0,0.0,0.0,3,27.2,15.8,2018-07-23,1,51,22.60975609756097
10.4,10.4,0.0,14.0,63,23.0,20.2,2018-07-24,4,56,28.614035087719294
6.8,6.8,0.0,11.0,63,22.7,13.9,2018-07-25,1,53,23.729166666666664
2.2,2.2,0.0,10.0,53,24.5,13.8,2018-07-26,1,54,24.503472222222225
7.6,7.6,0.0,7.0,61,24.4,7.7,2018-07-27,1,71,27.313588850174217
1.0,1.0,0.0,7.0,51,24.8,11.1,2018-07-28,1,36,17.774305555555557
1.5,1.5,0.0,6.0,53,24.6,16.9,2018-07-29,1,27,12.336805555555555
1.7,1.7,0.0,6.0,53,25.4,20.5,2018-07-30,1,56,23.235915492957744
0.4,0.4,0.0,3.0,51,25.9,24.1,2018-07-31,1,54,23.069444444444443
0.6,0.6,0.0,3.0,51,26.2,21.8,2018-08-01,1,58,25.36933797909408
0.5,0.5,0.0,3.0,51,26.3,29.8,2018-08-02,1,56,25.5191637630662
0.0,0.0,0.0,0.0,2,26.3,28.6,2018-08-03,1,62,27.083623693379792
0.0,0.0,0.0,0.0,1,26.4,30.6,2018-08-04,1,38,20.76306620209059
0.0,0.0,0.0,0.0,0,26.4,28.0,2018-08-05,1,27,13.611111111111112
0.0,0.0,0.0,0.0,1,26.0,23.5,2018-08-06,1,54,23.607913669064747
0.0,0.0,0.0,0.0,2,26.3,24.2,2018-08-07,1,54,24.372822299651567
0.3,0.3,0.0,2.0,51,26.0,27.9,2018-08-08,1,60,26.07986111111111
0.0,0.0,0.0,0.0,1,26.0,32.9,2018-08-09,1,60,26.48263888888889
0.0,0.0,0.0,0.0,1,25.9,30.6,2018-08-10,1,60,27.46875
0.0,0.0,0.0,0.0,3,24.9,30.6,2018-08-11,1,35,19.206293706293703
0.1,0.1,0.0,1.0,51,23.9,24.0,2018-08-12,1,27,12.435540069686413
0.0,0.0,0.0,0.0,3,23.6,26.6,2018-08-13,1,47,21.439024390243905
0.0,0.0,0.0,0.0,0,24.4,28.3,2018-08-14,1,56,24.16083916083916
0.0,0.0,0.0,0.0,0,25.3,25.6,2018-08-15,1,56,25.807843137254903
0.0,0.0,0.0,0.0,2,25.2,23.2,2018-08-16,1,58,26.02439024390244
0.0,0.0,0.0,0.0,2,25.3,20.4,2018-08-17,1,49,26.038327526132402
0.0,0.0,0.0,0.0,2,26.0,26.2,2018-08-18,1,27,15.975524475524477
0.0,0.0,0.0,0.0,0,26.7,31.3,2018-08-19,1,17,5.982142857142857
0.0,0.0,0.0,0.0,1,25.5,28.8,2018-08-20,1,13,4.344947735191638
0.0,0.0,0.0,0.0,2,24.5,24.0,2018-08-21,1,22,7.127272727272727
0.0,0.0,0.0,0.0,1,25.1,29.4,2018-08-22,1,27,10.8397212543554
0.0,0.0,0.0,0.0,0,25.5,30.3,2018-08-23,1,20,7.989583333333333
0.0,0.0,0.0,0.0,2,25.2,28.1,2018-08-24,1,17,6.829861111111112
0.0,0.0,0.0,0.0,1,25.6,21.4,2018-08-25,1,17,6.753472222222222
0.0,0.0,0.0,0.0,3,24.9,18.4,2018-08-26,1,15,5.968531468531469
0.1,0.1,0.0,1.0,51,24.9,23.7,2018-08-27,1,42,15.346289752650176
0.0,0.0,0.0,0.0,3,25.6,29.9,2018-08-28,1,47,19.653846153846157
0.0,0.0,0.0,0.0,3,25.4,26.2,2018-08-29,1,53,22.59375
0.0,0.0,0.0,0.0,1,25.1,24.6,2018-08-30,1,24,12.696864111498256
0.0,0.0,0.0,0.0,1,25.5,26.1,2018-08-31,1,53,22.69148936170213
0.0,0.0,0.0,0.0,1,25.6,25.1,2018-09-01,1,44,19.899305555555557
0.0,0.0,0.0,0.0,2,25.9,25.9,2018-09-02,1,35,15.412587412587412
0.0,0.0,0.0,0.0,1,25.5,22.6,2018-09-03,1,58,25.13240418118467
0.0,0.0,0.0,0.0,3,24.7,18.7,2018-09-04,1,62,27.784722222222225
0.1,0.1,0.0,1.0,51,24.2,20.6,2018-09-05,1,67,30.034843205574912
11.5,11.5,0.0,15.0,63,21.6,24.8,2018-09-06,1,60,28.187725631768956
2.0,2.0,0.0,3.0,61,22.4,15.5,2018-09-07,1,49,21.938461538461535
5.2,5.2,0.0,4.0,63,22.8,14.1,2018-09-08,11,60,37.453038674033145
1.9,1.9,0.0,2.0,61,21.8,20.0,2018-09-09,1,40,17.89547038327526
5.8,5.8,0.0,9.0,63,20.1,17.5,2018-09-10,1,56,24.307407407407407
2.6,2.6,0.0,3.0,61,20.8,8.3,2018-09-11,1,54,25.522968197879855
2.6,2.6,0.0,5.0,53,19.7,16.6,2018-09-12,1,60,25.25087108013937
2.0,2.0,0.0,5.0,53,21.6,29.7,2018-09-13,1,72,28.814035087719297
18.1,18.1,0.0,19.0,63,19.5,17.2,2018-09-14,9,65,34.55749128919861
1.4,1.4,0.0,6.0,51,21.1,15.2,2018-09-15,1,54,24.82926829268293
1.0,1.0,0.0,4.0,51,21.8,17.9,2018-09-16,1,44,18.413194444444443
0.2,0.2,0.0,2.0,51,21.1,24.0,2018-09-17,1,51,21.260416666666664
0.0,0.0,0.0,0.0,3,20.3,26.1,2018-09-18,1,56,23.281021897810216
0.0,0.0,0.0,0.0,2,20.5,29.1,2018-09-19,1,58,23.560975609756095
0.0,0.0,0.0,0.0,3,21.0,26.4,2018-09-20,1,58,24.95438596491228
0.0,0.0,0.0,0.0,3,21.6,25.3,2018-09-21,1,60,25.44871794871795
0.0,0.0,0.0,0.0,3,21.2,16.4,2018-09-22,24,53,39.60526315789473
0.0,0.0,0.0,0.0,3,20.5,16.6,2018-09-23,1,47,19.36111111111111
0.0,0.0,0.0,0.0,0,20.2,12.0,2018-09-24,1,58,23.390681003584227
2.6,2.6,0.0,15.0,51,16.7,36.4,2018-09-25,2,65,31.693379790940767
4.8,4.8,0.0,18.0,53,14.6,36.1,2018-09-26,1,72,32.35540069686411
0.2,0.2,0.0,2.0,51,16.6,38.1,2018-09-27,2,60,28.70181818181818
0.6,0.6,0.0,1.0,53,17.7,30.8,2018-09-28,1,58,25.930069930069926
0.8,0.8,0.0,3.0,51,19.0,16.6,2018-09-29,1,53,23.381944444444443
5.8,5.8,0.0,15.0,61,18.7,30.8,2018-09-30,1,36,17.013937282229964
0.7,0.7,0.0,3.0,51,20.6,22.4,2018-10-01,2,56,25.449122807017545
3.9,3.9,0.0,10.0,55,19.0,27.4,2018-10-02,1,58,26.569444444444443
0.4,0.4,0.0,3.0,51,18.9,14.3,2018-10-03,1,58,23.56794425087108
1.0,1.0,0.0,3.0,53,16.8,20.2,2018-10-04,1,58,27.987394957983195
0.0,0.0,0.0,0.0,3,16.4,28.7,2018-10-05,1,65,27.628472222222225
0.0,0.0,0.0,0.0,0,17.0,25.4,2018-10-06,1,56,23.97909407665505
0.0,0.0,0.0,0.0,0,17.6,21.1,2018-10-07,1,49,19.777777777777775
0.0,0.0,0.0,0.0,3,16.5,20.5,2018-10-08,1,56,21.721254355400696
0.0,0.0,0.0,0.0,3,17.5,25.9,2018-10-09,1,56,23.51388888888889
0.0,0.0,0.0,0.0,3,17.5,24.7,2018-10-10,1,63,24.777777777777775
9.2,9.2,0.0,12.0,63,16.8,26.2,2018-10-11,1,67,29.065972222222225
1.3,1.3,0.0,6.0,53,17.6,27.2,2018-10-12,1,65,26.129370629370626
0.1,0.1,0.0,1.0,51,17.8,30.9,2018-10-13,1,51,23.6411149825784
1.6,1.6,0.0,8.0,51,17.6,27.1,2018-10-14,1,47,18.21951219512195
0.2,0.2,0.0,2.0,51,17.8,23.2,2018-10-15,1,58,23.128919860627175
0.0,0.0,0.0,0.0,3,17.7,20.1,2018-10-16,1,60,25.414035087719295
1.3,1.3,0.0,13.0,51,17.9,23.1,2018-10-17,2,62,26.85664335664336
0.3,0.3,0.0,3.0,51,17.8,17.7,2018-10-18,1,65,28.174216027874564
0.0,0.0,0.0,0.0,3,17.6,15.5,2018-10-19,1,63,24.97560975609756
0.0,0.0,0.0,0.0,3,16.8,16.5,2018-10-20,1,53,23.341463414634145
1.3,1.3,0.0,8.0,51,16.3,16.6,2018-10-21,1,44,16.802083333333332
0.2,0.2,0.0,2.0,51,16.1,21.4,2018-10-22,1,56,22.23157894736842
0.0,0.0,0.0,0.0,3,16.3,23.0,2018-10-23,1,56,23.213286713286717
0.1,0.1,0.0,1.0,51,15.9,22.4,2018-10-24,1,60,23.79513888888889
4.8,4.8,0.0,10.0,61,11.2,38.0,2018-10-25,2,65,31.29861111111111
0.0,0.0,0.0,0.0,3,12.9,27.6,2018-10-26,1,71,28.77700348432056
0.0,0.0,0.0,0.0,2,15.0,17.4,2018-10-27,1,54,25.052264808362366
0.0,0.0,0.0,0.0,3,16.0,15.0,2018-10-28,1,47,17.774193548387096
0.0,0.0,0.0,0.0,1,15.9,12.2,2018-10-29,1,36,14.400696864111499
0.0,0.0,0.0,0.0,3,15.1,10.5,2018-10-30,1,58,22.940972222222225
0.0,0.0,0.0,0.0,3,15.9,12.0,2018-10-31,1,58,24.215277777777775
0.0,0.0,0.0,0.0,3,16.3,20.0,2018-11-01,1,65,26.180555555555557
0.0,0.0,0.0,0.0,3,16.6,23.7,2018-11-02,1,71,26.575971731448764
0.0,0.0,0.0,0.0,3,16.0,26.5,2018-11-03,1,56,22.770833333333332
0.0,0.0,0.0,0.0,3,16.4,26.7,2018-11-04,1,47,16.526132404181183
0.0,0.0,0.0,0.0,3,15.9,25.4,2018-11-05,1,60,23.613240418118465
